event_id,event_id2,station,location,channel,p_polarity,origin_latitude,origin_longitude,origin_depth_km
1,,ME63,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME57,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME07,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME04,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME03,01,BHZ,-1.0,40.8358333,-123.4968333,27.755
1,,ME01,01,BHZ,-1.0,40.8358333,-123.4968333,27.755
1,,KSXB,--,HHZ,-1.0,40.8358333,-123.4968333,27.755
1,,KRP,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,KRMB,--,HHZ,-1.0,40.8358333,-123.4968333,27.755
1,,KMR,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,KMPB,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,KHMB,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,KHBB,--,HHZ,-1.0,40.8358333,-123.4968333,27.755
1,,KCT,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,KCPB,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,GWR,--,EHZ,-1.0,40.8358333,-123.4968333,27.755
1,,GVV,--,EHZ,-1.0,40.8358333,-123.4968333,27.755
1,,GTS,--,EHZ,1.0,40.8358333,-123.4968333,27.755
1,,GRO,--,EHZ,1.0,40.8358333,-123.4968333,27.755
1,,GHM,--,EHZ,1.0,40.8358333,-123.4968333,27.755
1,,GHL,--,EHZ,1.0,40.8358333,-123.4968333,27.755
1,,GHG,--,EHZ,-1.0,40.8358333,-123.4968333,27.755
1,,GCW,--,EHZ,-1.0,40.8358333,-123.4968333,27.755
1,,YBH,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,WDC,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,JCC,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME08,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,GASB,--,HHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME09,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME27,01,BHZ,-1.0,40.8358333,-123.4968333,27.755
1,,ME54,01,BHZ,-1.0,40.8358333,-123.4968333,27.755
1,,ME52,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME50,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME49,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME47,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME46,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME45,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME44,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME43,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME42,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME41,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME39,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME38,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME37,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME36,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME35,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME34,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME33,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME32,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME31,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME30,01,BHZ,-1.0,40.8358333,-123.4968333,27.755
1,,ME29,01,BHZ,1.0,40.8358333,-123.4968333,27.755
1,,ME13,01,BHZ,1.0,40.8358333,-123.4968333,27.755
2,,ME09,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME08,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME07,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME04,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME03,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,KSXB,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME01,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME13,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME44,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME29,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME30,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME31,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME33,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME34,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME35,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,KRP,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME45,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME36,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME43,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME42,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME39,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME27,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,KHMB,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,KMR,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME57,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME56,01,BHZ,1.0,40.4995,-123.9648333,19.319
2,,ME54,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME53,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME52,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME50,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME49,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME46,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,GASB,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,JCC,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,KRMB,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,WDC,--,HHZ,1.0,40.4995,-123.9648333,19.319
2,,GHG,--,EHZ,1.0,40.4995,-123.9648333,19.319
2,,GHL,--,EHZ,-1.0,40.4995,-123.9648333,19.319
2,,GHM,--,EHZ,1.0,40.4995,-123.9648333,19.319
2,,GHO,--,EHZ,-1.0,40.4995,-123.9648333,19.319
2,,GNA,02,EHZ,1.0,40.4995,-123.9648333,19.319
2,,GWR,--,EHZ,1.0,40.4995,-123.9648333,19.319
2,,KCPB,--,HHZ,1.0,40.4995,-123.9648333,19.319
2,,KCT,--,HHZ,1.0,40.4995,-123.9648333,19.319
2,,KHBB,--,HHZ,1.0,40.4995,-123.9648333,19.319
2,,ME38,01,BHZ,-1.0,40.4995,-123.9648333,19.319
2,,KMPB,--,HHZ,1.0,40.4995,-123.9648333,19.319
2,,YBH,--,HHZ,-1.0,40.4995,-123.9648333,19.319
2,,ME37,01,BHZ,1.0,40.4995,-123.9648333,19.319
3,,ME31,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME32,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME33,01,BHZ,-1.0,41.4356667,-123.3888333,38.139
3,,ME34,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME35,01,BHZ,-1.0,41.4356667,-123.3888333,38.139
3,,ME36,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME07,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME38,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME39,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,KRP,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,KSXB,--,HHZ,-1.0,41.4356667,-123.3888333,38.139
3,,B045,--,EHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME49,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME30,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME04,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,KMR,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,KRMB,--,HHZ,-1.0,41.4356667,-123.3888333,38.139
3,,ME03,01,BHZ,-1.0,41.4356667,-123.3888333,38.139
3,,ME01,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,B935,--,EHZ,1.0,41.4356667,-123.3888333,38.139
3,,B933,--,EHZ,1.0,41.4356667,-123.3888333,38.139
3,,B049,--,EHZ,1.0,41.4356667,-123.3888333,38.139
3,,B047,--,EHZ,1.0,41.4356667,-123.3888333,38.139
3,,B046,--,EHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME08,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME13,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME37,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,ME29,01,BHZ,-1.0,41.4356667,-123.3888333,38.139
3,,ME27,01,BHZ,1.0,41.4356667,-123.3888333,38.139
3,,KMPB,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,JCC,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,YBH,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,KHBB,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,KHMB,--,HHZ,1.0,41.4356667,-123.3888333,38.139
3,,WDC,--,HHZ,-1.0,41.4356667,-123.3888333,38.139
4,,ME08,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME09,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
4,,JCC,--,HHZ,1.0,41.0988333,-123.2238333,35.504
4,,WDC,--,HHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME39,01,BHZ,1.0,41.0988333,-123.2238333,35.504
4,,YBH,--,HHZ,1.0,41.0988333,-123.2238333,35.504
4,,ME13,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME01,01,BHZ,1.0,41.0988333,-123.2238333,35.504
4,,KSXB,--,HHZ,1.0,41.0988333,-123.2238333,35.504
4,,KRMB,--,HHZ,-1.0,41.0988333,-123.2238333,35.504
4,,KHMB,--,HHZ,1.0,41.0988333,-123.2238333,35.504
4,,KHBB,--,HHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME27,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME29,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME30,01,BHZ,1.0,41.0988333,-123.2238333,35.504
4,,ME31,01,BHZ,1.0,41.0988333,-123.2238333,35.504
4,,ME32,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
4,,ME03,01,BHZ,-1.0,41.0988333,-123.2238333,35.504
5,,GWR,--,EHZ,-1.0,41.1885,-124.216,15.66
5,,KMR,--,HHZ,1.0,41.1885,-124.216,15.66
5,,GASB,--,HHZ,1.0,41.1885,-124.216,15.66
5,,JCC,--,HHZ,1.0,41.1885,-124.216,15.66
5,,WDC,--,HHZ,1.0,41.1885,-124.216,15.66
5,,YBH,--,HHZ,1.0,41.1885,-124.216,15.66
5,,GCW,--,EHZ,1.0,41.1885,-124.216,15.66
5,,KMPB,--,HHZ,-1.0,41.1885,-124.216,15.66
5,,KHMB,--,HHZ,1.0,41.1885,-124.216,15.66
5,,GHL,--,EHZ,-1.0,41.1885,-124.216,15.66
5,,GHO,--,EHZ,1.0,41.1885,-124.216,15.66
5,,KRMB,--,HHZ,1.0,41.1885,-124.216,15.66
5,,KHBB,--,HHZ,1.0,41.1885,-124.216,15.66
5,,KCT,--,HHZ,-1.0,41.1885,-124.216,15.66
5,,KCPB,--,HHZ,-1.0,41.1885,-124.216,15.66
5,,GHG,--,EHZ,1.0,41.1885,-124.216,15.66
5,,KRP,--,HHZ,-1.0,41.1885,-124.216,15.66
5,,ME57,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME01,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME46,01,BHZ,1.0,41.1885,-124.216,15.66
5,,KSXB,--,HHZ,1.0,41.1885,-124.216,15.66
5,,ME47,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME45,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME44,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME49,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME50,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME53,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME54,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME43,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME56,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME42,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME39,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME38,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME52,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME36,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME03,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME04,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME37,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME08,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME09,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME13,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME27,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME07,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME29,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME30,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME31,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME32,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME33,01,BHZ,-1.0,41.1885,-124.216,15.66
5,,ME35,01,BHZ,1.0,41.1885,-124.216,15.66
5,,ME34,01,BHZ,-1.0,41.1885,-124.216,15.66
6,,ME37,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME38,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME39,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME42,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME43,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME45,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME36,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME49,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME50,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME53,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME56,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME57,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME35,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME04,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME33,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,GASB,--,HHZ,1.0,40.4336667,-123.0883333,32.347
6,,WDC,--,HHZ,-1.0,40.4336667,-123.0883333,32.347
6,,YBH,--,HHZ,1.0,40.4336667,-123.0883333,32.347
6,,GNA,02,EHZ,1.0,40.4336667,-123.0883333,32.347
6,,KCPB,--,HHZ,-1.0,40.4336667,-123.0883333,32.347
6,,KHBB,--,HHZ,1.0,40.4336667,-123.0883333,32.347
6,,KHMB,--,HHZ,1.0,40.4336667,-123.0883333,32.347
6,,KRMB,--,HHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME07,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME08,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME09,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME13,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME27,01,BHZ,-1.0,40.4336667,-123.0883333,32.347
6,,ME29,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME30,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME31,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,ME32,01,BHZ,1.0,40.4336667,-123.0883333,32.347
6,,JCC,--,HHZ,-1.0,40.4336667,-123.0883333,32.347
7,,KCPB,--,HHZ,1.0,39.8075,-123.203,4.618
7,,ME13,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME09,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME08,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME07,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME04,01,BHZ,1.0,39.8075,-123.203,4.618
7,,KMR,--,HHZ,-1.0,39.8075,-123.203,4.618
7,,KHBB,--,HHZ,1.0,39.8075,-123.203,4.618
7,,KCT,--,HHZ,-1.0,39.8075,-123.203,4.618
7,,GWR,--,EHZ,-1.0,39.8075,-123.203,4.618
7,,GNA,02,EHZ,1.0,39.8075,-123.203,4.618
7,,GHO,--,EHZ,1.0,39.8075,-123.203,4.618
7,,GHL,--,EHZ,-1.0,39.8075,-123.203,4.618
7,,GCW,--,EHZ,-1.0,39.8075,-123.203,4.618
7,,YBH,--,HHZ,-1.0,39.8075,-123.203,4.618
7,,WDC,--,HHZ,-1.0,39.8075,-123.203,4.618
7,,ME27,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME29,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME30,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME32,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME57,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME53,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME52,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME50,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME49,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME47,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME46,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME45,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME44,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME42,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME39,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME38,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME37,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME36,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME35,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,ME34,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME43,01,BHZ,-1.0,39.8075,-123.203,4.618
7,,GASB,--,HHZ,1.0,39.8075,-123.203,4.618
7,,ME03,01,BHZ,1.0,39.8075,-123.203,4.618
7,,ME31,01,BHZ,1.0,39.8075,-123.203,4.618
8,,KHBB,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,ME36,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME37,01,BHZ,-1.0,40.5151667,-124.678,6.897
8,,ME38,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME39,01,BHZ,-1.0,40.5151667,-124.678,6.897
8,,KCT,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,ME49,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME50,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME52,01,BHZ,-1.0,40.5151667,-124.678,6.897
8,,ME29,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,KHMB,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,KMPB,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,KRMB,--,HHZ,-1.0,40.5151667,-124.678,6.897
8,,KRP,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,KSXB,--,HHZ,-1.0,40.5151667,-124.678,6.897
8,,ME03,01,BHZ,-1.0,40.5151667,-124.678,6.897
8,,ME08,01,BHZ,0.0,40.5151667,-124.678,6.897
8,,ME09,01,BHZ,-1.0,40.5151667,-124.678,6.897
8,,ME35,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME13,01,BHZ,-1.0,40.5151667,-124.678,6.897
8,,JCC,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,WDC,--,HHZ,1.0,40.5151667,-124.678,6.897
8,,YBH,--,HHZ,-1.0,40.5151667,-124.678,6.897
8,,ME31,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME32,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,ME34,01,BHZ,1.0,40.5151667,-124.678,6.897
8,,GHO,--,EHZ,1.0,40.5151667,-124.678,6.897
8,,ME30,01,BHZ,1.0,40.5151667,-124.678,6.897
9,,ME29,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME30,01,BHZ,1.0,40.9003333,-123.7216667,4.19
9,,ME31,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME32,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME33,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME39,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME35,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME36,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME37,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME38,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME27,01,BHZ,1.0,40.9003333,-123.7216667,4.19
9,,ME34,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME13,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,KCPB,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,GVV,--,EHZ,1.0,40.9003333,-123.7216667,4.19
9,,GRO,--,EHZ,-1.0,40.9003333,-123.7216667,4.19
9,,GHM,--,EHZ,-1.0,40.9003333,-123.7216667,4.19
9,,YBH,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,WDC,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,JCC,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,GASB,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME09,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,KRMB,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,KSXB,--,HHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME01,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME03,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME04,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
9,,ME08,01,BHZ,-1.0,40.9003333,-123.7216667,4.19
10,,KMPB,--,HHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME39,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,KHMB,--,HHZ,1.0,41.2501667,-124.9143333,1.506
10,,KCT,--,HHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME41,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME42,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME43,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME44,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME49,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME50,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME53,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,GHM,--,EHZ,1.0,41.2501667,-124.9143333,1.506
10,,YBH,--,HHZ,1.0,41.2501667,-124.9143333,1.506
10,,WDC,--,HHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME46,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,KMR,--,HHZ,1.0,41.2501667,-124.9143333,1.506
10,,KSXB,--,HHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME37,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME36,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME35,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME31,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME30,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME29,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,KRMB,--,HHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME27,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME09,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,ME03,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME01,01,BHZ,1.0,41.2501667,-124.9143333,1.506
10,,B935,--,EHZ,-1.0,41.2501667,-124.9143333,1.506
10,,B933,--,EHZ,1.0,41.2501667,-124.9143333,1.506
10,,B049,--,EHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME13,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
10,,B046,--,EHZ,1.0,41.2501667,-124.9143333,1.506
10,,ME52,01,BHZ,-1.0,41.2501667,-124.9143333,1.506
