event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mech_quality,pol_agreement_weighted
nc72006040,KIP.--.EHZ,1.0,8,41.3455,-123.37617,33.536,171.15,,,,,con_p,1.0,1.0,39.808407,-123.4813,-1.341,0,n,0.0
nc71100926,ME30.01.BHZ,1.0,9,40.90033,-123.72167,4.19,14.63,,,,,con_p,1.0,1.0,40.842999,-123.565002,-0.237,0,n,0.0
nc71100926,JCC.--.HHZ,-1.0,9,40.90033,-123.72167,4.19,27.47,,,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,0,n,0.0
nc71100926,ME31.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,27.421,,,,,con_p,1.0,1.0,40.722,-123.946999,-0.82,0,n,0.0
nc71100926,ME32.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,36.314,,,,,con_p,1.0,1.0,40.590698,-123.859001,-0.711,0,n,0.0
nc71100926,ME33.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,46.895,,,,,con_p,1.0,1.0,40.483002,-123.802002,-0.367,0,n,0.0
nc71100926,ME04.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,53.487,,,,,con_p,1.0,1.0,41.355,-123.514,-0.431,0,n,0.0
nc71100926,ME29.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,55.73,,,,,con_p,1.0,1.0,41.141998,-123.1408,-0.725,0,n,0.0
nc71100926,ME35.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,46.46,,,,,con_p,1.0,1.0,40.483002,-123.748001,-0.369,0,n,0.0
nc71100926,ME34.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,57.569,,,,,con_p,1.0,1.0,40.483002,-124.126999,-0.244,0,n,0.0
nc71100926,ME27.01.BHZ,1.0,9,40.90033,-123.72167,4.19,68.869,,,,,con_p,1.0,1.0,40.452999,-123.154999,-0.771,0,n,0.0
nc71100926,ME37.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,68.661,,,,,con_p,1.0,1.0,40.285,-123.653999,-0.501,0,n,0.0
nc71100926,ME36.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,81.484,,,,,con_p,1.0,1.0,40.248199,-124.163803,-0.073,0,n,0.0
nc71100926,ME39.01.BHZ,1.0,9,40.90033,-123.72167,4.19,79.909,,,,,con_p,1.0,1.0,40.188202,-123.594299,-0.341,0,n,0.0
nc71100926,ME08.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,83.164,,,,,con_p,1.0,1.0,40.222,-123.305,-0.835,0,n,0.0
nc71100926,ME38.01.BHZ,-1.0,9,40.90033,-123.72167,4.19,90.762,,,,,con_p,1.0,1.0,40.101002,-123.503197,-0.275,0,n,0.0
nc73629686,B047.--.EHZ,1.0,10,40.24917,-124.16367,11.69,0.531,3.6916,279.1916,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,0,C,0.0
nc73629686,B932.--.EHZ,1.0,10,40.24917,-124.16367,11.69,5.665,37.1989,300.4689,,,con_p,1.0,1.0,40.275002,-124.221199,-0.052,1,C,1.0
nc73629686,KCO.--.HNZ,1.0,10,40.24917,-124.16367,11.69,8.724,53.3769,275.5427,,,con_p,1.0,1.0,40.256748,-124.265984,-0.892,0,C,0.0
nc73629686,KPR.01.HNZ,-1.0,10,40.24917,-124.16367,11.69,9.606,57.521,110.0164,,,con_p,1.0,1.0,40.2196,-124.05732,-0.45,1,C,1.0
nc73629686,RBOW.00.HHZ,1.0,10,40.24917,-124.16367,11.69,10.493,61.3591,25.0307,,,con_p,1.0,1.0,40.33467,-124.11136,-1.1,1,C,1.0
nc73629686,B046.--.EHZ,1.0,10,40.24917,-124.16367,11.69,13.052,71.1224,308.3339,,,con_p,1.0,1.0,40.321972,-124.284302,-0.044,1,C,1.0
nc73629686,89101.10.HNZ,1.0,10,40.24917,-124.16367,11.69,13.488,72.6468,308.696,,,con_p,1.0,1.0,40.325,-124.2877,-0.037,1,C,1.0
nc73629686,KMPB.--.HHZ,1.0,10,40.24917,-124.16367,11.69,19.036,88.0907,11.0301,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,1,C,1.0
nc73629686,89688.10.HNZ,-1.0,10,40.24917,-124.16367,11.69,25.13,98.5121,162.9594,,,con_p,1.0,1.0,40.0331,-124.0769,-0.028,0,C,0.0
nc73629686,B045.--.EHZ,-1.0,10,40.24917,-124.16367,11.69,25.158,98.5523,34.3304,,,con_p,1.0,1.0,40.436001,-123.996498,-0.0294,0,C,0.0
nc73629686,B933.--.EHZ,1.0,10,40.24917,-124.16367,11.69,26.748,100.8346,141.8529,,,con_p,1.0,1.0,40.060001,-123.969002,-0.2681,1,C,1.0
nc73629686,KBU.01.HNZ,-1.0,10,40.24917,-124.16367,11.69,26.353,100.2699,90.8801,,,con_p,1.0,1.0,40.24553,-123.8532,-0.577,1,C,1.0
nc73629686,BRIC.00.HHZ,-1.0,10,40.24917,-124.16367,11.69,27.314,101.6436,123.8835,,,con_p,1.0,1.0,40.11223,-123.8965,-0.1805,0,C,0.0
nc73629686,B049.--.EHZ,-1.0,10,40.24917,-124.16367,11.69,29.222,104.3224,92.5455,,,con_p,1.0,1.0,40.237499,-123.819702,-0.117,1,C,1.0
nc73629686,89462.10.HNZ,1.0,10,40.24917,-124.16367,11.69,28.788,103.7195,10.6472,,,con_p,1.0,1.0,40.5036,-124.101,-0.043,1,C,1.0
nc73629686,1584.10.HNZ,1.0,10,40.24917,-124.16367,11.69,29.777,105.0933,338.0616,,,con_p,1.0,1.0,40.49756,-124.29475,-0.754,1,C,1.0
nc73629686,KCT.--.HHZ,1.0,10,40.24917,-124.16367,11.69,29.179,104.2626,329.6306,,,con_p,1.0,1.0,40.475567,-124.337486,-0.378,1,C,1.0
nc73629686,KCR.03.HNZ,-1.0,10,40.24917,-124.16367,11.69,35.16,111.3356,55.8986,,,con_p,1.0,1.0,40.426441,-123.820641,-0.873,1,C,1.0
nc73629686,KMR.--.HHZ,-1.0,10,40.24917,-124.16367,11.69,38.972,115.3171,97.7061,,,con_p,1.0,1.0,40.202175,-123.708633,-0.915,1,C,1.0
nc73629686,1023.10.HNZ,1.0,10,40.24917,-124.16367,11.69,37.33,113.6478,346.8543,,,con_p,1.0,1.0,40.57607,-124.2637,-0.016,1,C,1.0
nc73629686,89255.10.HNZ,-1.0,10,40.24917,-124.16367,11.69,38.173,114.5233,2.2133,,,con_p,1.0,1.0,40.5922,-124.1463,-0.016,0,C,0.0
nc73629686,79435.10.HNZ,1.0,10,40.24917,-124.16367,11.69,49.787,124.7702,136.7051,,,con_p,1.0,1.0,39.9233,-123.7614,-0.245,1,C,1.0
nc73629686,1586.10.HNZ,1.0,10,40.24917,-124.16367,11.69,44.193,120.1984,353.7109,,,con_p,1.0,1.0,40.6442,-124.22071,-0.038,1,C,1.0
nc73629686,1582.10.HNZ,1.0,10,40.24917,-124.16367,11.69,49.928,124.8794,357.2563,,,con_p,1.0,1.0,40.69765,-124.19183,-0.036,1,C,1.0
nc73629686,1581.10.HNZ,1.0,10,40.24917,-124.16367,11.69,54.154,127.9325,356.0494,,,con_p,1.0,1.0,40.73501,-124.20763,-0.008,1,C,1.0
nc73629686,89781.10.HNZ,1.0,10,40.24917,-124.16367,11.69,59.431,128.8606,1.6506,,,con_p,1.0,1.0,40.7834,-124.1435,-0.035,1,C,1.0
nc73629686,B935.--.EHZ,-1.0,10,40.24917,-124.16367,11.69,56.24,128.7345,63.0102,,,con_p,1.0,1.0,40.478699,-123.573196,-0.6967000000000001,1,C,1.0
nc73629686,JCC.00.HHZ,1.0,10,40.24917,-124.16367,11.69,64.21,128.9,10.2114,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,1,C,1.0
nc73629686,RVIT.00.HHZ,1.0,10,40.24917,-124.16367,11.69,76.769,129.0797,119.7792,,,con_p,1.0,1.0,39.90629,-123.37859,-0.7817999999999999,1,C,1.0
nc73629686,KIP.01.HNZ,-1.0,10,40.24917,-124.16367,11.69,75.863,129.0643,130.2338,,,con_p,1.0,1.0,39.808517,-123.481293,-1.359,0,C,0.0
nc73629686,KHMB.--.HHZ,1.0,10,40.24917,-124.16367,11.69,78.599,129.12,27.7418,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,1,C,1.0
nc73629686,HAYF.00.HHZ,1.0,10,40.24917,-124.16367,11.69,84.723,129.2798,68.9605,,,con_p,1.0,1.0,40.5227,-123.23198,-0.7736000000000001,0,C,0.0
nc73629686,KHBB.--.HHZ,1.0,10,40.24917,-124.16367,11.69,92.225,129.5096,60.3144,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,0,C,0.0
nc73629686,KRP.--.HHZ,1.0,10,40.24917,-124.16367,11.69,101.723,129.8578,6.7257,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,1,C,1.0
nc73629686,KOM.02.HNZ,1.0,10,40.24917,-124.16367,11.69,129.406,131.2344,27.7782,,,con_p,1.0,1.0,41.278782,-123.453079,-1.866,1,C,1.0
nc73139111,89101.--.HNZ,-1.0,11,40.30067,-124.49467,6.44,17.76,,,,,con_p,1.0,1.0,40.325,-124.2877,-0.037,0,n,0.0
nc73139111,KCO.--.HNZ,-1.0,11,40.30067,-124.49467,6.44,20.0,,,,,con_p,1.0,1.0,40.256748,-124.265984,-0.892,0,n,0.0
nc73139111,B932.--.EHZ,-1.0,11,40.30067,-124.49467,6.44,23.367,,,,,con_p,1.0,1.0,40.275002,-124.221199,-0.052,0,n,0.0
nc73139111,KCT.--.HHZ,-1.0,11,40.30067,-124.49467,6.44,23.579,,,,,con_p,1.0,1.0,40.475567,-124.337486,-0.378,0,n,0.0
nc73139111,B047.--.EHZ,1.0,11,40.30067,-124.49467,6.44,28.119,,,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,0,n,0.0
nc73139111,1584.10.HNZ,-1.0,11,40.30067,-124.49467,6.44,27.692,,,,,con_p,1.0,1.0,40.49756,-124.29475,-0.754,0,n,0.0
nc73139111,KMPB.--.HHZ,-1.0,11,40.30067,-124.49467,6.44,34.256,,,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,0,n,0.0
nc73139111,89462.10.HNZ,1.0,11,40.30067,-124.49467,6.44,40.297,,,,,con_p,1.0,1.0,40.5036,-124.101,-0.043,0,n,0.0
nc73139111,B045.--.EHZ,1.0,11,40.30067,-124.49467,6.44,44.849,,,,,con_p,1.0,1.0,40.436001,-123.996498,-0.0294,0,n,0.0
nc73139111,89255.10.HNZ,-1.0,11,40.30067,-124.49467,6.44,43.861,,,,,con_p,1.0,1.0,40.5922,-124.1463,-0.016,0,n,0.0
nc73139111,B046.--.EHZ,-1.0,11,40.30067,-124.49467,6.44,17.997,,,,,con_p,1.0,1.0,40.321972,-124.284302,-0.044,0,n,0.0
nc73139111,1586.10.HNZ,-1.0,11,40.30067,-124.49467,6.44,44.711,,,,,con_p,1.0,1.0,40.6442,-124.22071,-0.038,0,n,0.0
nc73139111,B933.--.EHZ,1.0,11,40.30067,-124.49467,6.44,51.997,,,,,con_p,1.0,1.0,40.060001,-123.969002,-0.2681,0,n,0.0
nc73139111,1582.10.HNZ,1.0,11,40.30067,-124.49467,6.44,51.072,,,,,con_p,1.0,1.0,40.69765,-124.19183,-0.036,0,n,0.0
nc73139111,B049.--.EHZ,1.0,11,40.30067,-124.49467,6.44,57.672,,,,,con_p,1.0,1.0,40.237499,-123.819702,-0.117,0,n,0.0
nc73139111,KCR.02.EHZ,1.0,11,40.30067,-124.49467,6.44,58.849,,,,,con_p,1.0,1.0,40.426441,-123.820641,-0.873,0,n,0.0
nc73139111,89781.10.HNZ,1.0,11,40.30067,-124.49467,6.44,61.388,,,,,con_p,1.0,1.0,40.7834,-124.1435,-0.035,0,n,0.0
nc73139111,1591.10.HNZ,1.0,11,40.30067,-124.49467,6.44,63.559,,,,,con_p,1.0,1.0,40.10538,-123.79032,-0.178,0,n,0.0
nc73139111,JCC.00.HHZ,1.0,11,40.30067,-124.49467,6.44,69.702,,,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,0,n,0.0
nc73139111,KMR.--.HHZ,1.0,11,40.30067,-124.49467,6.44,67.556,,,,,con_p,1.0,1.0,40.202175,-123.708633,-0.915,0,n,0.0
nc73139111,1580.01.HNZ,1.0,11,40.30067,-124.49467,6.44,73.28,,,,,con_p,1.0,1.0,40.87772,-124.07738,-0.052,0,n,0.0
nc73139111,79435.10.HNZ,-1.0,11,40.30067,-124.49467,6.44,75.021,,,,,con_p,1.0,1.0,39.9233,-123.7614,-0.245,0,n,0.0
nc73139111,89464.10.HNZ,1.0,11,40.30067,-124.49467,6.44,79.693,,,,,con_p,1.0,1.0,40.9567,-124.1164,-0.025,0,n,0.0
nc73139111,B935.--.EHZ,1.0,11,40.30067,-124.49467,6.44,80.617,,,,,con_p,1.0,1.0,40.478699,-123.573196,-0.6967000000000001,0,n,0.0
nc73139111,B934.--.EHZ,1.0,11,40.30067,-124.49467,6.44,84.935,,,,,con_p,1.0,1.0,39.844501,-123.691399,-0.331,0,n,0.0
nc73139111,KHMB.--.HHZ,1.0,11,40.30067,-124.49467,6.44,90.842,,,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,0,n,0.0
nc73139111,KRP.--.HHZ,1.0,11,40.30067,-124.49467,6.44,103.342,,,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,0,n,0.0
nc73139111,KIP.--.EHZ,1.0,11,40.30067,-124.49467,6.44,101.894,,,,,con_p,1.0,1.0,39.808407,-123.4813,-1.341,0,n,0.0
nc73139111,KHBB.--.HHZ,1.0,11,40.30067,-124.49467,6.44,115.274,,,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,0,n,0.0
nc73139111,KBN.--.EHZ,-1.0,11,40.30067,-124.49467,6.44,119.205,,,,,con_p,1.0,1.0,39.892372,-123.19503,-1.329,0,n,0.0
nc73139526,89781.10.HNZ,1.0,12,40.73117,-124.089,7.9,7.404,,,,,con_p,1.0,1.0,40.7834,-124.1435,-0.035,0,n,0.0
nc73139526,1582.10.HNZ,-1.0,12,40.73117,-124.089,7.9,9.433,,,,,con_p,1.0,1.0,40.69765,-124.19183,-0.036,0,n,0.0
nc73139526,JCC.00.HHZ,-1.0,12,40.73117,-124.089,7.9,10.824,,,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,0,n,0.0
nc73139526,1586.10.HNZ,-1.0,12,40.73117,-124.089,7.9,14.721,,,,,con_p,1.0,1.0,40.6442,-124.22071,-0.038,0,n,0.0
nc73139526,1580.01.HNZ,-1.0,12,40.73117,-124.089,7.9,16.326,,,,,con_p,1.0,1.0,40.87772,-124.07738,-0.052,0,n,0.0
nc73139526,89255.10.HNZ,-1.0,12,40.73117,-124.089,7.9,16.19,,,,,con_p,1.0,1.0,40.5922,-124.1463,-0.016,0,n,0.0
nc73139526,1584.10.HNZ,-1.0,12,40.73117,-124.089,7.9,31.232,,,,,con_p,1.0,1.0,40.49756,-124.29475,-0.754,0,n,0.0
nc73139526,B045.--.EHZ,-1.0,12,40.73117,-124.089,7.9,33.736,,,,,con_p,1.0,1.0,40.436001,-123.996498,-0.0294,0,n,0.0
nc73139526,KHMB.--.HHZ,-1.0,12,40.73117,-124.089,7.9,34.013,,,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,0,n,0.0
nc73139526,KMPB.--.HHZ,-1.0,12,40.73117,-124.089,7.9,35.017,,,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,0,n,0.0
nc73139526,KCT.--.HHZ,-1.0,12,40.73117,-124.089,7.9,35.303,,,,,con_p,1.0,1.0,40.475567,-124.337486,-0.378,0,n,0.0
nc73139526,KRP.--.HHZ,-1.0,12,40.73117,-124.089,7.9,47.747,,,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,0,n,0.0
nc73139526,89101.10.HNZ,1.0,12,40.73117,-124.089,7.9,48.17,,,,,con_p,1.0,1.0,40.325,-124.2877,-0.037,0,n,0.0
nc73139526,B935.--.EHZ,-1.0,12,40.73117,-124.089,7.9,51.743,,,,,con_p,1.0,1.0,40.478699,-123.573196,-0.6967000000000001,0,n,0.0
nc73139526,B932.--.EHZ,-1.0,12,40.73117,-124.089,7.9,51.935,,,,,con_p,1.0,1.0,40.275002,-124.221199,-0.052,0,n,0.0
nc73139526,B047.--.EHZ,-1.0,12,40.73117,-124.089,7.9,53.945,,,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,0,n,0.0
nc73139526,KCO.--.HNZ,-1.0,12,40.73117,-124.089,7.9,54.823,,,,,con_p,1.0,1.0,40.256748,-124.265984,-0.892,0,n,0.0
nc73139526,B049.--.EHZ,-1.0,12,40.73117,-124.089,7.9,59.402,,,,,con_p,1.0,1.0,40.237499,-123.819702,-0.117,0,n,0.0
nc73139526,B045.--.EHZ,-1.0,12,40.73117,-124.089,7.9,33.736,,,,,con_p,1.0,1.0,40.436001,-123.996498,-0.0294,0,n,0.0
nc73139526,KMR.--.HHZ,1.0,12,40.73117,-124.089,7.9,66.99,,,,,con_p,1.0,1.0,40.202175,-123.708633,-0.915,0,n,0.0
nc73139526,KHBB.--.HHZ,-1.0,12,40.73117,-124.089,7.9,73.683,,,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,0,n,0.0
nc73139526,1591.10.HNZ,1.0,12,40.73117,-124.089,7.9,73.999,,,,,con_p,1.0,1.0,40.10538,-123.79032,-0.178,0,n,0.0
nc73139526,KOM.02.HNZ,1.0,12,40.73117,-124.089,7.9,81.115,,,,,con_p,1.0,1.0,41.278782,-123.453079,-1.866,0,n,0.0
nc73139526,B046.--.EHZ,-1.0,12,40.73117,-124.089,7.9,48.387,,,,,con_p,1.0,1.0,40.321972,-124.284302,-0.044,0,n,0.0
nc73139526,89101.10.HNZ,1.0,12,40.73117,-124.089,7.9,48.17,,,,,con_p,1.0,1.0,40.325,-124.2877,-0.037,0,n,0.0
nc73139526,B047.--.EHZ,-1.0,12,40.73117,-124.089,7.9,53.945,,,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,0,n,0.0
nc73139526,KBN.--.EHZ,1.0,12,40.73117,-124.089,7.9,119.895,,,,,con_p,1.0,1.0,39.892372,-123.19503,-1.329,0,n,0.0
nc40216664,ME30.01.BHZ,-1.0,13,40.83583,-123.49683,27.755,5.791,15.778,277.913,,,con_p,1.0,1.0,40.842999,-123.565002,-0.237,1,C,1.0
nc40216664,KHMB.--.HHZ,1.0,13,40.83583,-123.49683,27.755,20.302,48.4025,282.3081,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,0,C,0.0
nc40216664,KHBB.--.HHZ,-1.0,13,40.83583,-123.49683,27.755,30.439,63.415,129.9945,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,1,C,1.0
nc40216664,ME31.01.BHZ,1.0,13,40.83583,-123.49683,27.755,39.933,72.94,251.5197,,,con_p,1.0,1.0,40.722,-123.946999,-0.82,1,C,1.0
nc40216664,ME29.01.BHZ,1.0,13,40.83583,-123.49683,27.755,45.347,76.962,41.3414,,,con_p,1.0,1.0,41.141998,-123.1408,-0.725,1,C,1.0
nc40216664,JCC.--.HHZ,1.0,13,40.83583,-123.49683,27.755,44.865,76.633,267.3891,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,1,C,1.0
nc40216664,ME32.01.BHZ,1.0,13,40.83583,-123.49683,27.755,40.884,73.6855,228.1843,,,con_p,1.0,1.0,40.590698,-123.859001,-0.711,1,C,1.0
nc40216664,ME33.01.BHZ,1.0,13,40.83583,-123.49683,27.755,46.889,77.9695,213.2005,,,con_p,1.0,1.0,40.483002,-123.802002,-0.367,1,C,1.0
nc40216664,ME07.01.BHZ,1.0,13,40.83583,-123.49683,27.755,50.837,80.3462,316.6002,,,con_p,1.0,1.0,41.167999,-123.912003,-0.681,1,C,1.0
nc40216664,ME27.01.BHZ,1.0,13,40.83583,-123.49683,27.755,51.375,80.6581,145.9587,,,con_p,1.0,1.0,40.452999,-123.154999,-0.771,1,C,1.0
nc40216664,ME35.01.BHZ,1.0,13,40.83583,-123.49683,27.755,44.563,76.4265,208.3068,,,con_p,1.0,1.0,40.483002,-123.748001,-0.369,1,C,1.0
nc40216664,KRP.--.HHZ,1.0,13,40.83583,-123.49683,27.755,56.944,83.426,308.9366,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,1,C,1.0
nc40216664,ME04.01.BHZ,1.0,13,40.83583,-123.49683,27.755,57.75,83.7971,358.5667,,,con_p,1.0,1.0,41.355,-123.514,-0.431,1,C,1.0
nc40216664,ME37.01.BHZ,1.0,13,40.83583,-123.49683,27.755,62.663,86.0303,192.1819,,,con_p,1.0,1.0,40.285,-123.653999,-0.501,1,C,1.0
nc40216664,ME34.01.BHZ,1.0,13,40.83583,-123.49683,27.755,65.956,87.8894,233.4976,,,con_p,1.0,1.0,40.483002,-124.126999,-0.244,1,C,1.0
nc40216664,KMPB.--.HHZ,1.0,13,40.83583,-123.49683,27.755,70.161,89.9662,228.4322,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,1,C,1.0
nc40216664,ME08.01.BHZ,1.0,13,40.83583,-123.49683,27.755,70.14,89.9632,166.6971,,,con_p,1.0,1.0,40.222,-123.305,-0.835,1,C,1.0
